,Index,Name,Sex,Age,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
4628,263009,Marian Jerzy Woronin,M,19.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,
4629,263010,Marian Jerzy Woronin,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,
4630,263011,Marian Jerzy Woronin,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,
4631,263012,Marian Jerzy Woronin,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
4632,263060,ukasz Woszczyski,M,21.0,Poland,POL,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
4633,263100,Witold Woyda,M,21.0,Poland,POL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Individual",
4634,263101,Witold Woyda,M,21.0,Poland,POL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",
4635,263102,Witold Woyda,M,25.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",
4636,263103,Witold Woyda,M,25.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Silver
4637,263104,Witold Woyda,M,29.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",
4638,263105,Witold Woyda,M,29.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Bronze
4639,263106,Witold Woyda,M,33.0,Poland,POL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Individual",Gold
4640,263107,Witold Woyda,M,33.0,Poland,POL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Gold
4641,263122,Jerzy Jan Woniak,M,27.0,Poland,POL,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,
4642,263127,Pawe Woniak,M,23.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,
4643,263128,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,
4644,263129,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,
4645,263130,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,
4646,263131,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,
4647,263132,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,
4648,263133,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,
4649,263134,Waldemar Woniak,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
4650,263136,Zbigniew Wonicki,M,22.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",
4651,263137,Zbigniew Wonicki,M,22.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
4652,263138,Sergiusz Woczaniecki,M,27.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
4653,263139,Bronisaw Stefan Wokowicz,M,22.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Middleweight,
4654,263141,Stanisaw Woodko,M,26.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,
4655,263276,Agata Ewa Wrbel,F,19.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver
4656,263277,Agata Ewa Wrbel,F,22.0,Poland,POL,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze
4657,263281,Leon Wrbel,M,26.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,
4658,263282,Stanisaw Eugeniusz Wrblewski,M,20.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
4659,263283,Roman Dominik Wrocawski,M,33.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
4660,263288,Aleksander Wrona,M,32.0,Poland,POL,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
4661,263289,Zdzisaw Wrona,M,26.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
4662,263290,Paula Wroska,F,20.0,Poland,POL,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",
4663,263291,Andrzej Wroski,M,23.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
4664,263292,Andrzej Wroski,M,27.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
4665,263293,Andrzej Wroski,M,31.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
4666,263294,Andrzej Wroski,M,35.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
4667,263299,Jan Wrzosek,M,41.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
4668,263300,Jacek Roman Wszoa,M,19.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,Gold
4669,263301,Jacek Roman Wszoa,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Silver
4670,263502,Jerzy Wujecki,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,
4671,263623,Jerzy Wybieralski,M,25.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,
4672,263624,Jzef Wybieralski,M,26.0,Poland,POL,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
4673,263625,Krzysztof Wybieralski,M,28.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,
4674,263626,ukasz Wybieralski,M,25.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,
4675,263634,Patrycja Wyciszkiewicz,F,18.0,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,
4676,263635,Patrycja Wyciszkiewicz,F,22.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,
4677,263636,Patrycja Wyciszkiewicz,F,22.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
4678,263690,Jan Wypiorczyk,M,21.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",
4679,263691,Jan Wypiorczyk,M,25.0,Poland,POL,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",
4680,263692,Filip Wypych,M,25.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
4681,263694,Magorzata Wysocka,F,25.0,Poland,POL,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",
4682,263695,Adam Wysocki,M,21.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
4683,263696,Adam Wysocki,M,21.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
4684,263697,Adam Wysocki,M,25.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
4685,263698,Adam Wysocki,M,25.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
4686,263699,Adam Wysocki,M,29.0,Poland,POL,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
4687,263700,Adam Wysocki,M,33.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
4688,263701,Adam Wysocki,M,33.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
4689,263705,Barbara Maria Wysoczaska (Szeja-),F,26.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Individual",
4690,263706,Barbara Maria Wysoczaska (Szeja-),F,26.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",
4691,263707,Barbara Maria Wysoczaska (Szeja-),F,30.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Individual",Bronze
4692,263708,Barbara Maria Wysoczaska (Szeja-),F,30.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",
4693,263721,Baej Wyszkowski,M,23.0,Poland,POL,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed One Person Dinghy,
4694,263722,Piotr Wyszomirski,M,28.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
4695,263923,Jie Xu,F,26.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Singles,
4696,263924,Jie Xu,F,26.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,
4697,267026,Jerzy Feliks Zabielski,M,27.0,Poland,POL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",
4698,267027,Jerzy Feliks Zabielski,M,31.0,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Bronze
4699,267053,Filip Zaborowski,M,22.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
4700,267072,Wojciech Mikoaj Zabocki,M,21.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",
4701,267073,Wojciech Mikoaj Zabocki,M,21.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",
4702,267074,Wojciech Mikoaj Zabocki,M,25.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Individual",
4703,267075,Wojciech Mikoaj Zabocki,M,25.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",Silver
4704,267076,Wojciech Mikoaj Zabocki,M,29.0,Poland,POL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",
4705,267077,Wojciech Mikoaj Zabocki,M,29.0,Poland,POL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Silver
4706,267078,Wojciech Mikoaj Zabocki,M,33.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",Bronze
4707,267099,Joanna Zachoszcz,F,23.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,
4708,267114,Teodor Zaczyk,M,36.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",
4709,267115,Teodor Zaczyk,M,36.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",
4710,267116,Teodor Zaczyk,M,48.0,Poland,POL,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",
4711,267117,Teodor Zaczyk,M,48.0,Poland,POL,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Individual",
4712,267118,Teodor Zaczyk,M,48.0,Poland,POL,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",
4713,267140,Magorzata Zadura,F,25.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Hammer Throw,
4714,267156,Liliana Zagacka,F,27.0,Poland,POL,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,
4715,267182,Jzef Zagor,M,39.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Dressage, Individual",
4716,267183,Jzef Zagor,M,39.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Dressage, Team",
4717,267199,Pawe Zagrodnik,M,24.0,Poland,POL,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,
4718,267200,Pawe Lech Zagumny,M,18.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,
4719,267201,Pawe Lech Zagumny,M,26.0,Poland,POL,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,
4720,267202,Pawe Lech Zagumny,M,30.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,
4721,267203,Pawe Lech Zagumny,M,34.0,Poland,POL,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,
4722,267306,Czesaw Zajc,M,33.0,Poland,POL,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
4723,267311,Zbysaw Zajc,M,31.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's Sprint,
4724,267312,Aleksander Marian Zajczkowski,M,26.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",
4725,267327,Antoni Zajkowski,M,24.0,Poland,POL,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Half-Middleweight,Silver
4726,267458,Katarzyna akowicz,F,25.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,
4727,267460,Jan Zakrzewski,M,33.0,Poland,POL,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",
4728,267526,Bogdan Zalewski,M,23.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,
4729,267528,Janusz Rajmund Zalewski,M,32.0,Danuta,POL,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,
4730,267529,Karol Zalewski,M,22.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,
4731,267530,Krystian Zalewski,M,27.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",
4732,267531,Stanisaw Euzebiusz Zalewski,M,28.0,Danuta,POL,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,
4733,267811,Jzef Zapdzki,M,35.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
4734,267812,Jzef Zapdzki,M,39.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",Gold
4735,267813,Jzef Zapdzki,M,43.0,Poland,POL,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",Gold
4736,267814,Jzef Zapdzki,M,47.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",
4737,267815,Jzef Zapdzki,M,51.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",
4738,267869,Janusz Zarenkiewicz,M,29.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Super-Heavyweight,Bronze
4739,267923,Zbigniew Stanisaw arnowiecki,M,25.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,
4740,267951,Jerzy Zaruba,M,36.0,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",
4741,267976,Zbigniew Zarzycki,M,20.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,
4742,267977,Zbigniew Zarzycki,M,24.0,Poland,POL,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,
4743,267978,Zbigniew Zarzycki,M,28.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Gold
4744,267980,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,
4745,267981,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,
4746,267982,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,
4747,267983,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,
4748,267984,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,
4749,267985,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
4750,267986,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,
4751,267987,Mariusz Zasada,M,25.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
4752,268016,Pawe Zatorski,M,26.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
4753,268029,Waldemar Krzysztof Zausz,M,24.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Heavyweight,
4754,268030,Waldemar Krzysztof Zausz,M,24.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Open Class,
4755,268096,Robert Pawe Zawada,M,28.0,Poland,POL,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,
4756,268097,Sawomir Zawada,M,23.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
4757,268100,Wodzimierz Zawadzki,M,25.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,
4758,268101,Wodzimierz Jan Zawadzki,M,24.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
4759,268102,Wodzimierz Jan Zawadzki,M,28.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
4760,268103,Wodzimierz Jan Zawadzki,M,32.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
4761,268104,Wodzimierz Jan Zawadzki,M,36.0,Poland,POL,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
4762,268106,Andrzej Jan Zawieja,M,28.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,
4763,268109,Alexandra Zawistowska,F,20.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
4764,268110,Radosaw Aleksander Zawrotniak,M,26.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Individual",
4765,268111,Radosaw Aleksander Zawrotniak,M,26.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
4766,268112,Radosaw Aleksander Zawrotniak,M,30.0,Poland,POL,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's epee, Individual",
4767,268168,Dorota Zaczna (-Stpie),F,18.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,
4768,268174,Beata Margaryta bikowska (Szulc-),F,26.0,Poland,POL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 800 metres,
4769,268197,Dorota Zdanowska (-Girard),F,22.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,
4770,268208,Stanisaw Zduczyk,M,26.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,
4771,268243,Elbieta Regina ebrowska (Bednarek-),F,23.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,
4772,268258,Zbigniew edzicki,M,23.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
4773,268259,Zbigniew edzicki,M,27.0,Poland,POL,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
4774,268260,Zbigniew edzicki,M,31.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
4775,268338,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,
4776,268339,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,
4777,268340,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,
4778,268341,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,
4779,268342,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,
4780,268343,Wiesawa Barbara elaskowska (-Raska),F,15.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
4781,268385,Dariusz Zelig,M,22.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
4782,268513,Anna Zemla-Krajewska,F,25.0,Poland,POL,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Extra-Lightweight,
4783,268545,Mariola Katarzyna Zenik (Barbachowska-),F,26.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,
4784,268591,Mirosaw erkowski,M,23.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 1,500 metres",
4785,268655,Lidia Zgajewska,F,18.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,
4786,269615,Witold Ziaja,M,31.0,Poland,POL,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
4787,269633,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,
4788,269634,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,
4789,269635,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,
4790,269636,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,
4791,269637,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,
4792,269638,Barbara Ziba,F,16.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,
4793,269667,Adrian Edward Zieliski,M,23.0,Poland,POL,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
4794,269668,Andrzej Franciszek Zieliski,M,28.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,
4795,269669,Andrzej Franciszek Zieliski,M,28.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
4796,269670,Damian Zieliski,M,22.0,Poland,POL,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,
4797,269671,Damian Zieliski,M,22.0,Poland,POL,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,
